ticker,date,days,impl_volatility,post,key
AAPL,2022-11-09,122,0.36917900000000003,1,122_1
AAPL,2022-11-09,152,0.36647450000000004,1,152_1
AAPL,2022-11-09,182,0.365388,1,182_1
AAPL,2022-11-09,273,0.360484,1,273_1
AAPL,2022-11-09,365,0.353167,1,365_1
AAPL,2022-11-09,547,0.34729049999999995,1,547_1
AAPL,2022-11-09,730,0.3421575,1,730_1
AAWW,2022-11-08,30,0.0748335,0,30_0
AAWW,2022-11-08,60,0.0766405,0,60_0
AAWW,2022-11-08,91,0.0715315,0,91_0
AAWW,2022-11-08,122,0.075873,0,122_0
AAWW,2022-11-08,152,0.07994699999999999,0,152_0
AAWW,2022-11-08,182,0.0786875,0,182_0
AAWW,2022-11-08,273,0.071394,0,273_0
AAWW,2022-11-08,365,0.076144,0,365_0
AAWW,2022-11-09,30,0.1206795,1,30_1
AAWW,2022-11-09,60,0.0977045,1,60_1
AAWW,2022-11-09,91,0.0759585,1,91_1
AAWW,2022-11-09,122,0.0803635,1,122_1
AAWW,2022-11-09,152,0.0840365,1,152_1
AAWW,2022-11-09,182,0.0791115,1,182_1
AAWW,2022-11-09,273,0.079999,1,273_1
AAWW,2022-11-09,365,0.0835845,1,365_1
AAXJ,2022-11-08,30,0.38746400000000003,0,30_0
AAXJ,2022-11-08,60,0.3788955,0,60_0
AAXJ,2022-11-08,91,0.23304249999999999,0,91_0
AAXJ,2022-11-08,122,0.2327805,0,122_0
AAXJ,2022-11-08,152,0.231315,0,152_0
AAXJ,2022-11-08,182,0.229209,0,182_0
AAXJ,2022-11-09,30,0.3548525,1,30_1
AAXJ,2022-11-09,60,0.342989,1,60_1
AAXJ,2022-11-09,91,0.243107,1,91_1
AAXJ,2022-11-09,122,0.2430715,1,122_1
AAXJ,2022-11-09,152,0.242431,1,152_1
AAXJ,2022-11-09,182,0.2414645,1,182_1
AB,2022-11-08,30,0.331225,0,30_0
AB,2022-11-08,60,0.318781,0,60_0
AB,2022-11-08,91,0.3217685,0,91_0
AB,2022-11-08,122,0.32521750000000005,0,122_0
AB,2022-11-08,152,0.325148,0,152_0
AB,2022-11-08,182,0.3266125,0,182_0
AB,2022-11-08,273,0.3095125,0,273_0
AB,2022-11-08,365,0.308748,0,365_0
AB,2022-11-09,30,0.329545,1,30_1
AB,2022-11-09,60,0.3154975,1,60_1
AB,2022-11-09,91,0.3148125,1,91_1
AB,2022-11-09,122,0.322159,1,122_1
AB,2022-11-09,152,0.322854,1,152_1
AB,2022-11-09,182,0.3231175,1,182_1
AB,2022-11-09,273,0.3189765,1,273_1
AB,2022-11-09,365,0.31918599999999997,1,365_1
ABB,2022-11-08,30,0.301928,0,30_0
ABB,2022-11-08,60,0.290849,0,60_0
ABB,2022-11-08,91,0.291041,0,91_0
ABB,2022-11-08,122,0.29237199999999997,0,122_0
ABB,2022-11-08,152,0.296609,0,152_0
ABB,2022-11-08,182,0.296589,0,182_0
ABB,2022-11-09,30,0.29254199999999997,1,30_1
ABB,2022-11-09,60,0.2885225,1,60_1
ABB,2022-11-09,91,0.292845,1,91_1
ABB,2022-11-09,122,0.2974745,1,122_1
ABB,2022-11-09,152,0.301371,1,152_1
ABB,2022-11-09,182,0.300828,1,182_1
ABBV,2022-11-08,10,0.248138,0,10_0
ABBV,2022-11-08,30,0.2496215,0,30_0
ABBV,2022-11-08,60,0.253541,0,60_0
ABBV,2022-11-08,91,0.261172,0,91_0
ABBV,2022-11-08,122,0.2646415,0,122_0
ABBV,2022-11-08,152,0.2675175,0,152_0
ABBV,2022-11-08,182,0.2699055,0,182_0
ABBV,2022-11-08,273,0.271726,0,273_0
ABBV,2022-11-08,365,0.27323450000000005,0,365_0
ABBV,2022-11-08,547,0.2710715,0,547_0
ABBV,2022-11-08,730,0.269564,0,730_0
ABBV,2022-11-09,10,0.2532555,1,10_1
ABBV,2022-11-09,30,0.2544875,1,30_1
ABBV,2022-11-09,60,0.256464,1,60_1
ABBV,2022-11-09,91,0.2663315,1,91_1
ABBV,2022-11-09,122,0.270445,1,122_1
ABBV,2022-11-09,152,0.27361199999999997,1,152_1
ABBV,2022-11-09,182,0.2759255,1,182_1
ABBV,2022-11-09,273,0.2776485,1,273_1
ABBV,2022-11-09,365,0.2787895,1,365_1
ABBV,2022-11-09,547,0.275515,1,547_1
ABBV,2022-11-09,730,0.27269750000000004,1,730_1
ABC,2022-11-08,10,0.261989,0,10_0
ABC,2022-11-08,30,0.26805599999999996,0,30_0
ABC,2022-11-08,60,0.2668345,0,60_0
ABC,2022-11-08,91,0.2810435,0,91_0
ABC,2022-11-08,122,0.286747,0,122_0
ABC,2022-11-08,152,0.2841375,0,152_0
ABC,2022-11-08,182,0.283522,0,182_0
ABC,2022-11-09,10,0.256265,1,10_1
ABC,2022-11-09,30,0.2640745,1,30_1
ABC,2022-11-09,60,0.26701850000000005,1,60_1
ABC,2022-11-09,91,0.28058000000000005,1,91_1
ABC,2022-11-09,122,0.2859785,1,122_1
ABC,2022-11-09,152,0.2837725,1,152_1
ABC,2022-11-09,182,0.2834005,1,182_1
ABCL,2022-11-08,30,0.8362955,0,30_0
ABCL,2022-11-08,60,0.7667360000000001,0,60_0
ABCL,2022-11-08,91,0.7724295,0,91_0
ABCL,2022-11-08,122,0.7718915,0,122_0
ABCL,2022-11-08,152,0.7692025,0,152_0
ABCL,2022-11-08,182,0.7670490000000001,0,182_0
ABCL,2022-11-08,273,0.7816455,0,273_0
ABCL,2022-11-08,365,0.7965145,0,365_0
ABCL,2022-11-08,547,0.789866,0,547_0
ABCL,2022-11-08,730,0.768388,0,730_0
ABCL,2022-11-09,30,0.755968,1,30_1
ABCL,2022-11-09,60,0.8370025,1,60_1
ABCL,2022-11-09,91,0.8275275,1,91_1
ABCL,2022-11-09,122,0.769346,1,122_1
ABCL,2022-11-09,152,0.775721,1,152_1
ABCL,2022-11-09,182,0.7843765,1,182_1
ABCL,2022-11-09,273,0.792791,1,273_1
ABCL,2022-11-09,365,0.7873695,1,365_1
ABCL,2022-11-09,547,0.772122,1,547_1
ABCL,2022-11-09,730,0.767506,1,730_1
ABCM,2022-11-08,30,0.778026,0,30_0
ABCM,2022-11-08,60,0.7229909999999999,0,60_0
ABCM,2022-11-08,91,0.7438425,0,91_0
ABCM,2022-11-08,122,0.708447,0,122_0
ABCM,2022-11-08,152,0.600008,0,152_0
ABCM,2022-11-08,182,0.574148,0,182_0
ABCM,2022-11-09,30,0.847013,1,30_1
ABCM,2022-11-09,60,0.740435,1,60_1
ABCM,2022-11-09,91,0.7009745000000001,1,91_1
ABCM,2022-11-09,122,0.6821975,1,122_1
ABCM,2022-11-09,152,0.6245944999999999,1,152_1
ABCM,2022-11-09,182,0.613089,1,182_1
ABEV,2022-11-08,30,0.5122585,0,30_0
ABEV,2022-11-08,60,0.512263,0,60_0
ABEV,2022-11-08,91,0.5121370000000001,0,91_0
ABEV,2022-11-08,122,0.512054,0,122_0
ABEV,2022-11-08,152,0.510528,0,152_0
ABEV,2022-11-08,182,0.4297645,0,182_0
ABEV,2022-11-08,273,0.4154635,0,273_0
ABEV,2022-11-08,365,0.41211850000000005,0,365_0
ABEV,2022-11-09,30,0.540551,1,30_1
ABEV,2022-11-09,60,0.514177,1,60_1
ABEV,2022-11-09,91,0.505717,1,91_1
ABEV,2022-11-09,122,0.507093,1,122_1
ABEV,2022-11-09,152,0.5536384999999999,1,152_1
ABEV,2022-11-09,182,0.542753,1,182_1
ABEV,2022-11-09,273,0.37367,1,273_1
ABEV,2022-11-09,365,0.3739475,1,365_1
ABIO,2022-11-08,30,1.141174,0,30_0
ABIO,2022-11-08,60,1.1399430000000002,0,60_0
ABIO,2022-11-08,91,1.1393765,0,91_0
ABIO,2022-11-08,122,1.138919,0,122_0
ABIO,2022-11-08,152,1.1386745,0,152_0
ABIO,2022-11-08,182,1.1384880000000002,0,182_0
ABIO,2022-11-09,30,1.012195,1,30_1
ABIO,2022-11-09,60,1.011503,1,60_1
ABIO,2022-11-09,91,1.0109835,1,91_1
ABIO,2022-11-09,122,1.010937,1,122_1
ABIO,2022-11-09,152,1.0108985000000001,1,152_1
ABIO,2022-11-09,182,1.010864,1,182_1
ABMD,2022-11-08,30,0.070575,0,30_0
ABMD,2022-11-08,60,0.0854075,0,60_0
ABMD,2022-11-08,91,0.0657325,0,91_0
ABMD,2022-11-08,122,0.0597335,0,122_0
ABMD,2022-11-08,152,0.0562645,0,152_0
ABMD,2022-11-08,182,0.057366,0,182_0
ABMD,2022-11-09,30,0.076902,1,30_1
ABMD,2022-11-09,60,0.06835,1,60_1
ABMD,2022-11-09,91,0.0595415,1,91_1
ABMD,2022-11-09,122,0.053571999999999995,1,122_1
ABMD,2022-11-09,152,0.054866,1,152_1
ABMD,2022-11-09,182,0.056162500000000004,1,182_1
ABNB,2022-11-08,10,0.5385795,0,10_0
ABNB,2022-11-08,30,0.541541,0,30_0
ABNB,2022-11-08,60,0.5418175000000001,0,60_0
ABNB,2022-11-08,91,0.5409405,0,91_0
ABNB,2022-11-08,122,0.5481069999999999,0,122_0
ABNB,2022-11-08,152,0.547356,0,152_0
ABNB,2022-11-08,182,0.5463480000000001,0,182_0
ABNB,2022-11-08,273,0.5421400000000001,0,273_0
ABNB,2022-11-08,365,0.5295945,0,365_0
ABNB,2022-11-08,547,0.5242575,0,547_0
ABNB,2022-11-08,730,0.516326,0,730_0
ABNB,2022-11-09,10,0.545041,1,10_1
ABNB,2022-11-09,30,0.552519,1,30_1
ABNB,2022-11-09,60,0.554025,1,60_1
ABNB,2022-11-09,91,0.5597425,1,91_1
ABNB,2022-11-09,122,0.5602605,1,122_1
ABNB,2022-11-09,152,0.5565635,1,152_1
ABNB,2022-11-09,182,0.5542045,1,182_1
ABNB,2022-11-09,273,0.548957,1,273_1
ABNB,2022-11-09,365,0.5355814999999999,1,365_1
ABNB,2022-11-09,547,0.529019,1,547_1
ABNB,2022-11-09,730,0.519776,1,730_1
ABR,2022-11-08,30,0.426366,0,30_0
ABR,2022-11-08,60,0.3705975,0,60_0
ABR,2022-11-08,91,0.3710365,0,91_0
ABR,2022-11-08,122,0.395776,0,122_0
ABR,2022-11-08,152,0.391911,0,152_0
ABR,2022-11-08,182,0.38943099999999997,0,182_0
ABR,2022-11-08,273,0.3821245,0,273_0
ABR,2022-11-08,365,0.383439,0,365_0
ABR,2022-11-08,547,0.3876455,0,547_0
ABR,2022-11-08,730,0.3883415,0,730_0
ABR,2022-11-09,30,0.43250900000000003,1,30_1
ABR,2022-11-09,60,0.398075,1,60_1
ABR,2022-11-09,91,0.39403900000000003,1,91_1
ABR,2022-11-09,122,0.412664,1,122_1
ABR,2022-11-09,152,0.41132199999999997,1,152_1
ABR,2022-11-09,182,0.41057600000000005,1,182_1
ABR,2022-11-09,273,0.3902055,1,273_1
ABR,2022-11-09,365,0.3908195,1,365_1
ABR,2022-11-09,547,0.3930905,1,547_1
ABR,2022-11-09,730,0.3911255,1,730_1
ABSI,2022-11-08,30,1.1173025,0,30_0
ABSI,2022-11-08,60,1.116757,0,60_0
ABSI,2022-11-08,91,1.108086,0,91_0
ABSI,2022-11-08,122,1.1462059999999998,0,122_0
ABSI,2022-11-08,152,1.1653375,0,152_0
ABSI,2022-11-08,182,1.1490425,0,182_0
ABSI,2022-11-09,30,1.218682,1,30_1
ABSI,2022-11-09,60,1.2186415,1,60_1
ABSI,2022-11-09,91,1.2073800000000001,1,91_1
ABSI,2022-11-09,122,1.159328,1,122_1
ABSI,2022-11-09,152,1.1815145,1,152_1
ABSI,2022-11-09,182,1.189308,1,182_1
ABT,2022-11-08,10,0.25548550000000003,0,10_0
ABT,2022-11-08,30,0.262309,0,30_0
ABT,2022-11-08,60,0.26526099999999997,0,60_0
ABT,2022-11-08,91,0.26981750000000004,0,91_0
ABT,2022-11-08,122,0.27227100000000004,0,122_0
ABT,2022-11-08,152,0.27284200000000003,0,152_0
ABT,2022-11-08,182,0.2738855,0,182_0
ABT,2022-11-08,273,0.2747495,0,273_0
ABT,2022-11-08,365,0.27482300000000004,0,365_0
ABT,2022-11-08,547,0.2720485,0,547_0
ABT,2022-11-08,730,0.2677935,0,730_0
ABT,2022-11-09,10,0.26042299999999996,1,10_1
ABT,2022-11-09,30,0.2654825,1,30_1
ABT,2022-11-09,60,0.265552,1,60_1
ABT,2022-11-09,91,0.2687215,1,91_1
ABT,2022-11-09,122,0.2728035,1,122_1
ABT,2022-11-09,152,0.2756805,1,152_1
ABT,2022-11-09,182,0.2767665,1,182_1
ABT,2022-11-09,273,0.27728050000000004,1,273_1
ABT,2022-11-09,365,0.277846,1,365_1
ABT,2022-11-09,547,0.274686,1,547_1
ABT,2022-11-09,730,0.270014,1,730_1
ABUS,2022-11-08,30,0.9850064999999999,0,30_0
ABUS,2022-11-08,60,0.948772,0,60_0
ABUS,2022-11-08,91,0.9266795000000001,0,91_0
ABUS,2022-11-08,122,0.9217225,0,122_0
ABUS,2022-11-08,152,0.999671,0,152_0
ABUS,2022-11-08,182,1.109368,0,182_0
ABUS,2022-11-08,273,1.072473,0,273_0
ABUS,2022-11-08,365,1.0025055,0,365_0
ABUS,2022-11-09,30,1.2272224999999999,1,30_1
ABUS,2022-11-09,60,1.19978,1,60_1
ABUS,2022-11-09,91,1.181597,1,91_1
ABUS,2022-11-09,122,1.1809064999999999,1,122_1
ABUS,2022-11-09,152,1.300974,1,152_1
ABUS,2022-11-09,182,1.6153465,1,182_1
ABUS,2022-11-09,273,1.339379,1,273_1
ABUS,2022-11-09,365,0.8244425,1,365_1
ACA,2022-11-08,30,0.4351955,0,30_0
ACA,2022-11-08,60,0.407625,0,60_0
ACA,2022-11-08,91,0.3908125,0,91_0
ACA,2022-11-08,122,0.394103,0,122_0
ACA,2022-11-08,152,0.39808699999999997,0,152_0
ACA,2022-11-08,182,0.3992815,0,182_0
ACA,2022-11-09,30,0.48559299999999994,1,30_1
ACA,2022-11-09,60,0.41554,1,60_1
ACA,2022-11-09,91,0.37225600000000003,1,91_1
ACA,2022-11-09,122,0.3808195,1,122_1
ACA,2022-11-09,152,0.399705,1,152_1
ACA,2022-11-09,182,0.404493,1,182_1
ACAD,2022-11-08,10,0.8492280000000001,0,10_0
ACAD,2022-11-08,30,0.645226,0,30_0
ACAD,2022-11-08,60,0.5327325,0,60_0
ACAD,2022-11-08,91,0.5744615,0,91_0
ACAD,2022-11-08,122,0.6276865,0,122_0
ACAD,2022-11-08,152,0.6159330000000001,0,152_0
ACAD,2022-11-08,182,0.5952675000000001,0,182_0
ACAD,2022-11-08,273,0.5901645,0,273_0
ACAD,2022-11-08,365,0.5981609999999999,0,365_0
ACAD,2022-11-08,547,0.5857535,0,547_0
ACAD,2022-11-08,730,0.570615,0,730_0
ACAD,2022-11-09,10,0.849409,1,10_1
ACAD,2022-11-09,30,1.1402215,1,30_1
ACAD,2022-11-09,60,0.8261615,1,60_1
ACAD,2022-11-09,91,0.6541575,1,91_1
ACAD,2022-11-09,122,0.621577,1,122_1
ACAD,2022-11-09,152,0.6295109999999999,1,152_1
ACAD,2022-11-09,182,0.6398315,1,182_1
ACAD,2022-11-09,273,0.640922,1,273_1
ACAD,2022-11-09,365,0.6148465000000001,1,365_1
ACAD,2022-11-09,547,0.5954955,1,547_1
ACAD,2022-11-09,730,0.5786264999999999,1,730_1
ACB,2022-11-08,10,0.9868345,0,10_0
ACB,2022-11-08,30,0.984548,0,30_0
ACB,2022-11-08,60,0.976547,0,60_0
ACB,2022-11-08,91,0.9694205,0,91_0
ACB,2022-11-08,122,0.9615015,0,122_0
ACB,2022-11-08,152,0.9550015,0,152_0
ACB,2022-11-08,182,0.9493825,0,182_0
ACB,2022-11-08,273,0.936341,0,273_0
ACB,2022-11-08,365,0.927693,0,365_0
ACB,2022-11-08,547,0.988865,0,547_0
ACB,2022-11-08,730,0.987787,0,730_0
ACB,2022-11-09,10,0.9286055,1,10_1
ACB,2022-11-09,30,0.9246535,1,30_1
ACB,2022-11-09,60,0.9209225000000001,1,60_1
ACB,2022-11-09,91,0.918086,1,91_1
ACB,2022-11-09,122,0.9158525,1,122_1
ACB,2022-11-09,152,0.9145114999999999,1,152_1
ACB,2022-11-09,182,0.9133374999999999,1,182_1
ACB,2022-11-09,273,0.910463,1,273_1
ACB,2022-11-09,365,0.9110214999999999,1,365_1
ACB,2022-11-09,547,1.1425885,1,547_1
ACB,2022-11-09,730,1.1750375,1,730_1
ACCD,2022-11-08,30,0.828541,0,30_0
ACCD,2022-11-08,60,0.8134155000000001,0,60_0
ACCD,2022-11-08,91,0.8087949999999999,0,91_0
ACCD,2022-11-08,122,0.783771,0,122_0
ACCD,2022-11-08,152,0.7825454999999999,0,152_0
ACCD,2022-11-08,182,0.7824765,0,182_0
ACCD,2022-11-08,273,0.8103285,0,273_0
ACCD,2022-11-08,365,0.801609,0,365_0
ACCD,2022-11-09,30,0.85023,1,30_1
ACCD,2022-11-09,60,0.8281005,1,60_1
ACCD,2022-11-09,91,0.822381,1,91_1
ACCD,2022-11-09,122,0.798129,1,122_1
ACCD,2022-11-09,152,0.7995105,1,152_1
ACCD,2022-11-09,182,0.8010189999999999,1,182_1
ACCD,2022-11-09,273,0.7391135,1,273_1
ACCD,2022-11-09,365,0.7269410000000001,1,365_1
ACCO,2022-11-08,30,0.4545165,0,30_0
ACCO,2022-11-08,60,0.4742795,0,60_0
ACCO,2022-11-08,91,0.43075399999999997,0,91_0
ACCO,2022-11-08,122,0.434978,0,122_0
ACCO,2022-11-08,152,0.463048,0,152_0
ACCO,2022-11-08,182,0.507213,0,182_0
ACCO,2022-11-09,30,0.4710375,1,30_1
ACCO,2022-11-09,60,0.4627655,1,60_1
ACCO,2022-11-09,91,0.3574505,1,91_1
ACCO,2022-11-09,122,0.355506,1,122_1
ACCO,2022-11-09,152,0.3440295,1,152_1
ACCO,2022-11-09,182,0.325766,1,182_1
ACDC,2022-11-08,30,0.6930445000000001,0,30_0
ACDC,2022-11-08,60,0.678643,0,60_0
ACDC,2022-11-08,91,0.660224,0,91_0
ACDC,2022-11-08,122,0.6500935,0,122_0
ACDC,2022-11-08,152,0.627085,0,152_0
ACDC,2022-11-08,182,0.61978,0,182_0
ACDC,2022-11-09,30,0.5479915,1,30_1
ACDC,2022-11-09,60,0.6092025,1,60_1
ACDC,2022-11-09,91,0.619739,1,91_1
ACDC,2022-11-09,122,0.6249709999999999,1,122_1
ACDC,2022-11-09,152,0.6439025,1,152_1
ACDC,2022-11-09,182,0.64828,1,182_1
ACES,2022-11-08,30,0.4018735,0,30_0
ACES,2022-11-08,60,0.401478,0,60_0
ACES,2022-11-08,91,0.402161,0,91_0
ACES,2022-11-08,122,0.402337,0,122_0
ACES,2022-11-08,152,0.403621,0,152_0
ACES,2022-11-08,182,0.405584,0,182_0
ACES,2022-11-09,30,0.455017,1,30_1
ACES,2022-11-09,60,0.451096,1,60_1
ACES,2022-11-09,91,0.4172755,1,91_1
ACES,2022-11-09,122,0.416571,1,122_1
ACES,2022-11-09,152,0.41123299999999996,1,152_1
ACES,2022-11-09,182,0.40333050000000004,1,182_1
ACGL,2022-11-08,30,0.2677235,0,30_0
ACGL,2022-11-08,60,0.26956749999999996,0,60_0
ACGL,2022-11-08,91,0.2684325,0,91_0
ACGL,2022-11-08,122,0.26927650000000003,0,122_0
ACGL,2022-11-08,152,0.27181849999999996,0,152_0
ACGL,2022-11-08,182,0.2747695,0,182_0
ACGL,2022-11-09,30,0.30262100000000003,1,30_1
ACGL,2022-11-09,60,0.3047475,1,60_1
ACGL,2022-11-09,91,0.2951075,1,91_1
ACGL,2022-11-09,122,0.2952415,1,122_1
ACGL,2022-11-09,152,0.29146950000000005,1,152_1
ACGL,2022-11-09,182,0.2861365,1,182_1
ACHC,2022-11-08,30,0.360152,0,30_0
ACHC,2022-11-08,60,0.3613095,0,60_0
ACHC,2022-11-08,91,0.36986450000000004,0,91_0
ACHC,2022-11-08,122,0.37206249999999996,0,122_0
ACHC,2022-11-08,152,0.38244049999999996,0,152_0
ACHC,2022-11-08,182,0.39557200000000003,0,182_0
ACHC,2022-11-09,30,0.3387905,1,30_1
ACHC,2022-11-09,60,0.34379099999999996,1,60_1
ACHC,2022-11-09,91,0.386266,1,91_1
ACHC,2022-11-09,122,0.3876,1,122_1
ACHC,2022-11-09,152,0.39262949999999996,1,152_1
ACHC,2022-11-09,182,0.39867450000000004,1,182_1
ACHR,2022-11-08,30,1.0315695,0,30_0
ACHR,2022-11-08,60,0.9560169999999999,0,60_0
ACHR,2022-11-08,91,0.9202935,0,91_0
ACHR,2022-11-08,122,0.900162,0,122_0
ACHR,2022-11-08,152,0.8863449999999999,0,152_0
ACHR,2022-11-08,182,0.8753785000000001,0,182_0
ACHR,2022-11-08,273,0.8859085,0,273_0
ACHR,2022-11-08,365,0.90126,0,365_0
ACHR,2022-11-09,30,1.071405,1,30_1
ACHR,2022-11-09,60,1.0056595,1,60_1
ACHR,2022-11-09,91,0.9593915,1,91_1
ACHR,2022-11-09,122,0.9296415,1,122_1
ACHR,2022-11-09,152,0.9093200000000001,1,152_1
ACHR,2022-11-09,182,0.8941945,1,182_1
ACHR,2022-11-09,273,0.9366545,1,273_1
ACHR,2022-11-09,365,0.948429,1,365_1
ACHV,2022-11-08,30,1.380549,0,30_0
ACHV,2022-11-08,60,1.380674,0,60_0
ACHV,2022-11-08,91,1.380678,0,91_0
ACHV,2022-11-08,122,1.38068,0,122_0
ACHV,2022-11-08,152,1.38068,0,152_0
ACHV,2022-11-08,182,1.3806805,0,182_0
ACHV,2022-11-09,30,1.2721795,1,30_1
ACHV,2022-11-09,60,1.272871,1,60_1
