"","ticker","secid","gvkey","cusip","addzip","gind","gsector","gsubind","state","spcsrc","vol_30_0","vol_30_1","vol_60_0","vol_60_1","sigma_term_m","sigma_term_bs","sigma_term_bs1","baseline0","baseline1","s_sigma_term_bs0","s_sigma_term_bs1","sigma_time_10","sigma_time_30","sigma_time_60","sigma_time_91","sigma_time_122","sigma_time_152","sigma_time_182","sigma_time_273","sigma_time_365","sigma_time_547","sigma_time_730","RI10_m","RI30_m","RI60_m","RI91_m","RI122_m","RI152_m","RI182_m","RI273_m","RI365_m","RI547_m","RI730_m","RI10_bs","RI30_bs","RI60_bs","RI91_bs","RI122_bs","RI152_bs","RI182_bs","RI273_bs","RI365_bs","RI547_bs","RI730_bs","gelection","sector","dem_mean","rep_mean","first_dem","first_rep","std","std_c","uncertain","dem_win","inc_win","incparty_win","surprise","min_mean","min_first","tight","margin1","margin2","tight_c","margin1_c","margin2_c","margin2_p","closeness","margin","dem","inc","incparty","emovet_party","emove1_party","emove2_party","emovet_c_party","emove1_c_party","emove2_c_party","emove2_p_party","emoveclose_party","emoveuncertain_party","emovet_inc","emove1_inc","emove2_inc","emovet_c_inc","emove1_c_inc","emove2_c_inc","emove2_p_inc","emoveclose_inc","emoveuncertain_inc","emovet_incparty","emove1_incparty","emove2_incparty","emovet_c_incparty","emove1_c_incparty","emove2_c_incparty","emove2_p_incparty","emoveclose_incparty","emoveuncertain_incparty","unemploy_aug","unemploy_sep","unemploy_oct","gdp"
"569","LCNB",106763,"066210","50181P10","45036","401010","40","40101015","OH","A",0.3205215,0.25107,0.283926,0.315836,0.0140086410672024,0.00526668059196428,-0.00874196047523809,0.000232118710276786,0.000541542114650794,22.6895995832655,-16.1427158456092,NA,0.00472593893598214,-0.00455676319523809,-0.0245110204263889,-0.0158315963434286,0.0317124947352778,0.056174440777,NA,NA,NA,NA,NA,0.000309423404374008,0.000309423404374008,0.000423292983446058,0.000244592109923204,-0.000116472721500496,-0.000231680218185701,NA,NA,NA,NA,NA,1.80247218660714e-05,0.00016372406312004,0.000327227483718167,0.000172936696191745,-0.000173985619363905,-0.000279712968049647,NA,NA,NA,NA,1,"40",39.2462108839452,60.7537891160548,42.3913043,57.6086957,0.344129729104716,2.09183673469388,0.25,-1,-1,-1,0,39.2462108839452,42.3913043,0,0,0,0.00013774067649297,0.000339026000261811,0.000790800226790678,0,4.56433439750251e-10,0.0464952394550426,0,0,0,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,4.1,4.1,4.2,688196.1
"570","LXU",106775,"006528","50216010","73116-2238","151010","15","15101020","OK","C",0.7382515,0.76453,0.745117,0.767571,-0.0013154636418452,-0.00242477772303571,-0.00110931408119051,0.00224358496081647,0.00235644586976984,-1.0807603747501,-0.470757294034025,NA,-0.0047012909104464,-0.0080871181790476,-0.011017721832,-0.0158208523670734,-0.0138261174986666,-0.00390093670200009,NA,NA,NA,NA,NA,0.000112860908953373,0.000112860908953373,0.000106618221869833,0.000118896628895313,8.23069332685619e-05,1.4205895934917e-05,NA,NA,NA,NA,NA,7.58837729136898e-05,9.43723409335315e-05,9.44279572413659e-05,0.000109803890524899,7.50088143133612e-05,8.11076362068343e-06,NA,NA,NA,NA,1,"15",48.2964888738786,51.7035111261214,48.4210526,51.5789474,0.589711508905591,1.93877551020408,1.25,-1,-1,-1,0,48.2964888738786,48.4210526,0.00193406986606326,0.020633004934607,0.116439569200593,0.207706645546098,0.28893122865841,0.382616919158934,0,0.0331397353695684,0.293511437837452,0,0,0,-0.00193406986606326,-0.020633004934607,-0.116439569200593,-0.207706645546098,-0.28893122865841,-0.382616919158934,0,-0.0331397353695684,-1.25,-0.00193406986606326,-0.020633004934607,-0.116439569200593,-0.207706645546098,-0.28893122865841,-0.382616919158934,0,-0.0331397353695684,-1.25,-0.00193406986606326,-0.020633004934607,-0.116439569200593,-0.207706645546098,-0.28893122865841,-0.382616919158934,0,-0.0331397353695684,-1.25,3.2,3.2,3.2,192133.9
"571","LYTS",106777,"006527","50216C10","45242","201040","20","20104010","OH","B",0.4290495,0.539981,0.4756295,0.465133,-0.0279454096409524,-0.0100333209095238,0.0179120887314286,0.00106493400432639,0.000559991805623016,-9.42154243245361,31.9863407849345,NA,-0.0127971436798512,0.00235112228124999,0.00776858509961805,0.0130856153577679,0.0163932025441905,NA,NA,NA,NA,NA,NA,-0.000504942198703373,-0.000504942198703373,-0.000392461480665609,-0.000336319877038691,-0.000291701395954888,NA,NA,NA,NA,NA,NA,9.21274256775799e-05,-0.000206407386512897,-0.000195625340759801,-0.000189499477600751,-0.000173858706932331,NA,NA,NA,NA,NA,1,"20",39.2462108839452,60.7537891160548,42.3913043,57.6086957,0.344129729104716,2.09183673469388,0.25,-1,-1,-1,0,39.2462108839452,42.3913043,0,0,0,0.00013774067649297,0.000339026000261811,0.000790800226790678,0,4.56433439750251e-10,0.0464952394550426,0,0,0,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,4.1,4.1,4.2,688196.1
"572","LTC",106778,"025665","50217510","91361-5693","601050","60","60105010","CA","A-",0.307748,0.3165715,0.289485,0.2991335,4.06196402380973e-05,0.00259696816166667,0.00255634852142857,0.000289263091055556,0.000312476932667659,8.97787599582796,8.18091914691003,NA,-0.000655795608124999,-0.00135221085648809,0.00296335394234027,-0.00530753438795834,-0.00388733022717463,-0.00074139166598613,NA,NA,NA,NA,NA,2.32138416121032e-05,2.32138416121032e-05,-3.21179593637602e-05,4.38373280999708e-05,2.58417754435048e-05,4.29676541881443e-06,NA,NA,NA,NA,NA,0.000108425458993056,6.58196503025794e-05,-4.0262173700396e-06,6.4791004505123e-05,4.26598578213243e-05,1.83426364156747e-05,NA,NA,NA,NA,1,"60",61.1811089650815,38.8188910349185,60.2150538,39.7849462,0.732424458744004,2.3469387755102,0,1,-1,-1,0,38.8188910349185,39.7849462,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0.0447182834512655,1,0,0,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,3.8,4,4.1,3172373.5
"573","LZB",106786,"006543","50533610","48162-5138","252010","25","25201020","MI","A",0.5132855,0.5815425,0.440714,0.5467315,0.00713257821434519,0.0164840892176786,0.00935151100333338,0.000496014504292658,0.00103031343999305,33.2330790229325,9.07637485869972,NA,-0.00889638985666668,-0.0249253579276786,-0.0458257506525,-0.0585536216003572,-0.0716937085706667,NA,NA,NA,NA,NA,NA,0.000534298935700396,0.000534298935700396,0.00058195965787742,0.000538411473891003,0.000518593992006657,NA,NA,NA,NA,NA,NA,0.000846015969144842,0.000690157452422619,0.000684723515056908,0.000615063203426523,0.000580117090712798,NA,NA,NA,NA,NA,1,"25",52.5450943938596,47.4549056061404,49.4845361,50.5154639,0.336343420426377,1.47959183673469,2.125,1,-1,-1,0,47.4549056061404,49.4845361,1.90958360235527e-14,5.99506000398264e-10,2.17623306930648e-06,0.36377647243511,0.495830545245621,0.628347404070944,0,0.00615685743837057,0.196456367671986,1,0,0,1.90958360235527e-14,5.99506000398264e-10,2.17623306930648e-06,0.36377647243511,0.495830545245621,0.628347404070944,0,0.00615685743837057,2.125,-1.90958360235527e-14,-5.99506000398264e-10,-2.17623306930648e-06,-0.36377647243511,-0.495830545245621,-0.628347404070944,0,-0.00615685743837057,-2.125,-1.90958360235527e-14,-5.99506000398264e-10,-2.17623306930648e-06,-0.36377647243511,-0.495830545245621,-0.628347404070944,0,-0.00615685743837057,-2.125,4.3,4.3,4.4,540105.6
"574","TBI",106787,"022207","89785X10","98402","202020","20","20202010","WA","B-",0.5205155,0.4181545,0.507457,0.4360655,0.00683897935982143,0.00319613783125,-0.00364284152857144,0.000968606460149802,0.000815289899643849,3.29972797286082,-4.46815486143367,NA,0.011438476175,0.0160379729901786,-0.00308730137652083,0.00639775778577186,0.035775917784127,0.0492521782507084,NA,NA,NA,NA,NA,-0.000153316560505953,-0.000153316560505953,0.000109080008091673,3.61657027909478e-06,-0.000190374594896747,-0.000233039554345533,NA,NA,NA,NA,NA,-0.000274744611458334,-0.000214030585982143,6.90487825029762e-05,-2.62427865124743e-05,-0.000214340657584717,-0.000253055167139881,NA,NA,NA,NA,0,"20",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,4.4,4.6,645828.8
"575","LH",106790,"014960","50540R40","27215","351020","35","35102015","NC","B",0.272897,0.285494,0.275055,0.283754,-0.0005173742704762,-0.000281542956190483,0.000235831314285717,0.000304911640638889,0.000315578734111111,-0.923359159396338,0.747297865142851,NA,-0.00083738707464286,-0.00115739987880952,-0.00187241068597918,-0.00159853012921626,-0.00142706339999999,-0.00175952378243057,-0.00167118449874996,-0.000567072115094246,NA,NA,NA,1.0667093472222e-05,1.0667093472222e-05,1.48905100604723e-05,8.86193326836119e-06,5.98479690476181e-06,6.82499731843059e-06,4.22641109257788e-06,1.36158478405606e-07,NA,NA,NA,1.85281372817459e-05,1.45976153769839e-05,1.74820629647109e-05,1.07949768280802e-05,7.5363187092731e-06,8.12077377054991e-06,5.09026206065743e-06,7.82271668229488e-07,NA,NA,0,"35",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,3.9,3.9,606212.7
"576","SR",106793,"006547","84857L10","63101","551020","55","55102010","MO","A-",0.2936545,0.289251,0.2815785,0.2837215,0.000899586254583328,0.0016539318352381,0.000754345580654774,0.000287063245850198,0.000306863643347222,5.76155902626833,2.4582435782437,NA,0.000305574329672619,-0.000288437595238089,-0.000930909217333324,-0.000715720340333328,-0.000546955442857132,6.50982511111024e-05,NA,NA,NA,NA,NA,1.98003974970236e-05,1.98003974970236e-05,2.01153348562269e-05,1.32402179911201e-05,9.51672169368723e-06,4.58509892017706e-06,NA,NA,NA,NA,NA,4.49452501855159e-05,3.23728238412697e-05,2.84048467315541e-05,1.94233784882904e-05,1.4479521566416e-05,8.72985485784062e-06,NA,NA,NA,NA,0,"55",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.6,2.7,337927.1
"577","LBAI",106804,"109621","51163710","07438","401010","40","40101015","NJ","A",0.5374015,0.5098935,0.4054725,0.3416125,-0.0044999660095238,0.0296172437966667,0.0341172098061905,0.000158791763135912,-0.000105528496149802,186.516247516673,-323.298550163737,NA,0.00342964176904763,0.0113592495476191,0.00156285306666667,-0.00199856167374602,-0.00295480828857145,NA,NA,NA,NA,NA,NA,-0.000264320259285714,-0.000264320259285714,-6.66243854526425e-05,-2.05033142276867e-05,-1.0165511322055e-05,NA,NA,NA,NA,NA,NA,0.000872920067587302,0.000304299904150794,0.000308290008021978,0.000259145946478793,0.000214289816350251,NA,NA,NA,NA,NA,0,"40",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2,3.3,647520.6
"578","LKFN",106805,"018732","51165610","46581-1387","401010","40","40101015","IN","A+",0.3104795,0.2903645,0.309114,0.289349,6.12752059523779e-05,0.000201441648630951,0.00014016644267858,0.000375815119332341,0.000329897399768849,0.536012625007809,0.424878895004298,NA,0.00143880679285714,0.00281633837976191,0.00187958430074999,0.00221033109926785,0.00131829076444443,-0.000391649786666662,NA,NA,NA,NA,NA,-4.59177195634922e-05,-4.59177195634922e-05,-1.99814186241496e-05,-1.76152122402908e-05,-8.26983920060562e-06,2.48859886054418e-06,NA,NA,NA,NA,NA,-4.12455048075397e-05,-4.35816121855159e-05,-1.84411280452642e-05,-1.64663069724336e-05,-7.34769155140448e-06,3.25874414998689e-06,NA,NA,NA,NA,0,"40",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.2,3.2,397067.9
"579","LAKE",106806,"012597","51179510","35603","252030","25","25203010","AL","B-",0.60281,0.586804,0.4856425,0.5198055,0.0127119242161905,0.0303645853080357,0.0176526610918452,0.000429830871081349,0.000778002306525794,70.6431002306696,22.6897284799502,NA,0.00226678115285715,-0.00817836191047617,-0.0136342274705,0.0141570324816031,0.0221940320414047,NA,NA,NA,NA,NA,NA,0.000348171435444444,0.000348171435444444,0.000289518150403192,-1.18451497164973e-05,-6.23822883237777e-05,NA,NA,NA,NA,NA,NA,0.000936593471839286,0.000642382453641865,0.000483503437126766,0.000132848793659284,5.37536399120465e-05,NA,NA,NA,NA,NA,1,"25",29.4117647,70.5882353,29.4117647,70.5882353,2.04081632653061,2.04081632653061,0,-1,-1,-1,0,29.4117647,29.4117647,0,0,0,0,0,0,0,1.31004445780486e-18,0.0242857142787755,0,0,0,0,0,0,0,0,0,0,-1.31004445780486e-18,0,0,0,0,0,0,0,0,-1.31004445780486e-18,0,0,0,0,0,0,0,0,-1.31004445780486e-18,0,2.6,2.6,2.6,236230.3
"580","GDEN",106807,"117036","38101310","89118","253010","25","25301010","NV","C",0.5148115,0.4804675,0.5228975,0.49161,0.000581061564226195,-0.00199783689857143,-0.00257889846279763,0.00111830440666766,0.00100203081604663,-1.78648754906065,-2.57367180878959,NA,0.00406926928285714,0.00755747700148809,0.00415526831895136,0.00581144464433333,0.00793215412098407,0.010637341300264,NA,NA,NA,NA,NA,-0.000116273590621032,-0.000116273590621032,-3.92769973046721e-05,-4.28719924598946e-05,-4.83624510313018e-05,-5.52542842639438e-05,NA,NA,NA,NA,NA,-0.000202236872714286,-0.000159255231667659,-6.76165408518987e-05,-6.4010504450039e-05,-6.53288882865493e-05,-6.9424056037557e-05,NA,NA,NA,NA,1,"25",48.8520208624684,51.1479791375316,48.4210526,51.5789474,0.371277417337683,1.47959183673469,2.625,-1,1,1,0,48.8520208624684,48.4210526,0.00099416018948284,0.0404689877184001,0.34510593105139,0.142951905088354,0.232933665110729,0.347791966785609,0,0.100664882387165,0.435547984848482,0,1,1,-0.00099416018948284,-0.0404689877184001,-0.34510593105139,-0.142951905088354,-0.232933665110729,-0.347791966785609,0,-0.100664882387165,-2.625,0.00099416018948284,0.0404689877184001,0.34510593105139,0.142951905088354,0.232933665110729,0.347791966785609,0,0.100664882387165,2.625,0.00099416018948284,0.0404689877184001,0.34510593105139,0.142951905088354,0.232933665110729,0.347791966785609,0,0.100664882387165,2.625,5.4,5.5,5.5,187807.9
"581","LRCX",106808,"006565","51280710","94538","453010","45","45301010","CA","A",0.4749565,0.496622,0.474022,0.4954805,-5.84915703571542e-05,0.00021114771624999,0.000269639286607137,0.000888135063792659,0.000969716035224207,0.237742799330895,0.278060047284661,-0.000836571936160714,-0.00250592071330357,-0.00495334985624999,-0.00705344804043751,-0.00891476073830357,-0.0103177330803175,-0.0109244823176667,-0.01457568856575,-0.0134914289838839,-0.0144828535727222,-0.0162372706297918,7.7808036580356e-05,8.15809714315473e-05,8.15809714315473e-05,7.68676535173666e-05,7.2592370229069e-05,6.74950099339494e-05,5.97032458643381e-05,5.31765457706696e-05,3.68025682562378e-05,2.63699488160238e-05,2.21627110403214e-05,0.00010477196524107,9.05689476517855e-05,8.60749595416664e-05,7.98307226009616e-05,7.48025283160128e-05,6.92689526089964e-05,6.11847804061356e-05,5.41642354652013e-05,3.75413060277642e-05,2.68628908390716e-05,2.25320799260847e-05,1,"45",61.1811089650815,38.8188910349185,60.2150538,39.7849462,0.732424458744004,2.3469387755102,0,1,-1,-1,0,38.8188910349185,39.7849462,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0.0447182834512655,1,0,0,0,0,0,6.72965723957919e-06,1.74063885856057e-05,4.31108094199883e-05,0,1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,0,0,0,-6.72965723957919e-06,-1.74063885856057e-05,-4.31108094199883e-05,0,-1.94183421835847e-10,0,3.8,4,4.1,3172373.5
"582","LAMR",106809,"063422","51281610","70808","601080","60","60108010","LA","B+",0.319144,0.321241,0.3166555,0.320209,0.000219097775178563,0.000376711203750002,0.000157613428571433,0.000391621105652778,0.000404253282861111,0.961927736560768,0.389887813540858,NA,-0.000159867541071431,-0.000538832857321425,-0.00097123209272915,-0.00113133102488691,-0.00136050391853967,NA,NA,NA,NA,NA,NA,1.26321772083331e-05,1.26321772083331e-05,1.30805479989859e-05,1.10690885251268e-05,1.0392116406041e-05,NA,NA,NA,NA,NA,NA,1.78859581607144e-05,1.52590676845238e-05,1.48125636975731e-05,1.2361001874073e-05,1.14290468571689e-05,NA,NA,NA,NA,NA,0,"60",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.6,3.6,231084.2
"583","LANC",106813,"006573","51384710","43082","302020","30","30202030","OH","B+",0.2864465,0.306646,0.2855795,0.3044135,-0.00020672471232142,0.000118082510000009,0.000324807222321429,0.000321665493167658,0.000362315034319444,0.367097225248412,0.89647735135124,NA,-0.001426210946875,-0.00264569718142858,-0.0029272045335,-0.00382304800199405,-0.00441815713701587,-0.00467591975301392,NA,NA,NA,NA,NA,4.06495411517859e-05,4.06495411517859e-05,2.98953826503141e-05,2.96419941776445e-05,2.77067922677266e-05,2.45560167071017e-05,NA,NA,NA,NA,NA,5.14764485625002e-05,4.60629948571431e-05,3.34646927857144e-05,3.23043484589677e-05,2.98436818882624e-05,2.63406717748018e-05,NA,NA,NA,NA,1,"30",39.2462108839452,60.7537891160548,42.3913043,57.6086957,0.344129729104716,2.09183673469388,0.25,-1,-1,-1,0,39.2462108839452,42.3913043,0,0,0,0.00013774067649297,0.000339026000261811,0.000790800226790678,0,4.56433439750251e-10,0.0464952394550426,0,0,0,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,0,0,0,-0.00013774067649297,-0.000339026000261811,-0.000790800226790678,0,-4.56433439750251e-10,-0.25,4.1,4.1,4.2,688196.1
"584","LSTR",106826,"021440","51509810","32224","203040","20","20304030","FL","A-",0.318796,0.3074425,0.3043445,0.3079875,0.0022239819727976,0.00214412260374999,-7.98593690476152e-05,0.00033182642755754,0.000377744878993055,6.46157878241386,-0.211410858197454,NA,0.00084642842973214,-0.000531125113333325,-0.00101608675566666,-0.00191441890311111,-0.00245532459603174,NA,NA,NA,NA,NA,NA,4.59184514355155e-05,4.59184514355155e-05,3.56051508622447e-05,3.39213186549895e-05,3.07849116370352e-05,NA,NA,NA,NA,NA,NA,4.32564724672616e-05,4.45874619513886e-05,3.4727575378205e-05,3.32667336627959e-05,3.02595210511956e-05,NA,NA,NA,NA,NA,1,"20",44.7270121904916,55.2729878095084,43.1578947,56.8421053,0.508611493077484,2.3469387755102,0.75,-1,-1,-1,0,44.7270121904916,43.1578947,0,0,0,0.00177655272876753,0.00344320064471504,0.0064007381262432,0,2.62991058089889e-05,0.0948229008036748,0,0,0,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,2.7,2.7,2.7,1226349.5
"585","LSCC",106857,"016597","51841510","97124-6421","453010","45","45301020","OR","B-",0.5032625,0.5142295,0.5049245,0.516448,0.000145464580892894,-0.000398953998571407,-0.000544418579464302,0.00101835062497718,0.00106748053467361,-0.391764868392305,-0.510003285100427,NA,-0.00132843270999999,-0.00280233000089287,-0.00425139212468751,-0.00546911458991871,-0.00652689762913494,-0.00732080965199991,NA,NA,NA,NA,NA,4.91299096964295e-05,4.91299096964295e-05,4.83171066547297e-05,4.60211407443574e-05,4.38971198028147e-05,4.10234847961143e-05,NA,NA,NA,NA,NA,3.09826237142861e-05,4.00562667053578e-05,4.23344849023748e-05,4.15586933716992e-05,4.03154186221285e-05,3.80321739199368e-05,NA,NA,NA,NA,1,"45",50.6626694658644,49.3373305341356,52.173913,47.826087,0.503892930905903,1.53061224489796,2.625,1,1,-1,0,49.3373305341356,47.826087,0.0942381908429677,0.373413716117628,0.748395394816527,0.0777616608407439,0.137060143688645,0.221553691612334,1,0.265712885297783,0.754523975761887,1,1,0,0.0942381908429677,0.373413716117628,0.748395394816527,0.0777616608407439,0.137060143688645,0.221553691612334,1,0.265712885297783,2.625,0.0942381908429677,0.373413716117628,0.748395394816527,0.0777616608407439,0.137060143688645,0.221553691612334,1,0.265712885297783,2.625,-0.0942381908429677,-0.373413716117628,-0.748395394816527,-0.0777616608407439,-0.137060143688645,-0.221553691612334,-1,-0.265712885297783,-2.625,4.3,4.6,4.8,254127.6
"586","EL",106858,"061567","51843910","10153","303020","30","30302010","NY","B+",0.37222,0.3833205,0.363014,0.370464,-0.000695825290535719,0.00161156290571428,0.00230738819624999,0.000496073809492064,0.000506160892348214,3.24863533385159,4.55860622804225,NA,-0.000998437776220241,-0.00130105026190476,-0.00195660551513194,-0.00231278912583332,-0.00288974808278569,-0.00356265367195835,-0.00474269404049999,-0.00289064475333334,-0.00556633603644349,-0.0108065336851587,NA,1.00870828561507e-05,1.00870828561507e-05,1.38547277428156e-05,1.32538019286688e-05,1.44337025805919e-05,1.57518042935309e-05,1.48236950548142e-05,6.01320400766472e-06,8.90404158301239e-06,1.38502854720863e-05,NA,8.70000227311508e-05,4.85435527936508e-05,3.92106419873211e-05,3.2166819930718e-05,2.96138880822367e-05,2.84297614157837e-05,2.32756664696493e-05,1.23348155042401e-05,1.31223015395937e-05,1.70110912203739e-05,1,"30",53.5922023524348,46.4077976475652,54.4444444,45.5555556,0.413116919906299,2.3469387755102,1.125,1,-1,-1,0,46.4077976475652,45.5555556,0,3.574918139293e-14,1.75106595889929e-10,0.0291311066894031,0.0464129023022699,0.0711019924630665,0,0.000758320297981855,0.139190377084716,1,0,0,0,3.574918139293e-14,1.75106595889929e-10,0.0291311066894031,0.0464129023022699,0.0711019924630665,0,0.000758320297981855,1.125,0,-3.574918139293e-14,-1.75106595889929e-10,-0.0291311066894031,-0.0464129023022699,-0.0711019924630665,0,-0.000758320297981855,-1.125,0,-3.574918139293e-14,-1.75106595889929e-10,-0.0291311066894031,-0.0464129023022699,-0.0711019924630665,0,-0.000758320297981855,-1.125,3.9,4,4.2,1762884.2
"587","AXGN",106882,"190355","05463X10","32615","351010","35","35101010","FL","C",1.083412,0.941511,0.751384,0.814337,0.0918822458895238,0.145048487211429,0.0531662413219047,-0.000177086233460315,0.00174542276197222,-819.083925255735,30.4603804191427,NA,0.0342069760265476,-0.0234682938364286,-0.0245367478264097,-0.0302700236172698,-0.0372097354966905,NA,NA,NA,NA,NA,NA,0.00192250899543254,0.00192250899543254,0.001279329601274,0.00100124811071142,0.000849289351225094,NA,NA,NA,NA,NA,NA,0.00369471703949603,0.00280861301746428,0.00186357401140482,0.00143703697400572,0.00119906725465868,NA,NA,NA,NA,NA,1,"35",44.7270121904916,55.2729878095084,43.1578947,56.8421053,0.508611493077484,2.3469387755102,0.75,-1,-1,-1,0,44.7270121904916,43.1578947,0,0,0,0.00177655272876753,0.00344320064471504,0.0064007381262432,0,2.62991058089889e-05,0.0948229008036748,0,0,0,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,2.7,2.7,2.7,1226349.5
"588","LEG",106891,"006649","52466010","64836","252010","25","25201020","MO","B+",0.3164385,0.319696,0.316281,0.323829,0.000656986225297617,2.3726981249997e-05,-0.000633259244047616,0.0003965635620625,0.000426686151055555,0.0598314709667086,-1.48413357799645,NA,-0.00024669144449405,-0.00115036911428572,-0.00384607620122917,-0.00488524023441073,-0.00375709296635716,-0.000977487957333335,NA,NA,NA,NA,NA,3.01225889930555e-05,3.01225889930555e-05,4.94842024893053e-05,4.54280857353143e-05,2.90399946819393e-05,8.98062737709314e-06,NA,NA,NA,NA,NA,9.01394752480156e-06,1.95682682589286e-05,4.25253096975732e-05,4.02374361939404e-05,2.48738154447839e-05,5.5011809812271e-06,NA,NA,NA,NA,0,"25",NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,2.6,2.7,337927.1
"589","LEN",106899,"006669","52605710","33126","252010","25","25201030","FL","A",0.426553,0.434712,0.4355385,0.443018,-0.000108547093630948,-0.00184436266029762,-0.00173581556666668,0.000783492492680556,0.000807759419460318,-2.3540272274818,-2.14892643137039,-3.90790296428542e-05,-0.000836554897023807,-0.00156456270041667,-0.00144424278420139,-0.00153649580837502,-0.0023463258417778,-0.00279812015437499,-0.00387324972666665,-0.00536796143072917,-0.00826491071060413,-0.0108164712678572,-6.94680639880935e-06,2.4266926779762e-05,2.4266926779762e-05,1.46779746216532e-05,1.17044976618366e-05,1.47222286062293e-05,1.47778739601321e-05,1.37901195349293e-05,1.44093543482143e-05,1.49110852229857e-05,1.4668389279762e-05,-0.000180528363065476,-3.3593592109127e-05,-4.6633326646825e-06,-4.39692171534315e-06,-2.52349878625081e-06,3.30238935184332e-06,5.24042579163391e-06,7.43182075593052e-06,9.65369526145632e-06,1.17377478067761e-05,1.2290559736383e-05,1,"25",44.7270121904916,55.2729878095084,43.1578947,56.8421053,0.508611493077484,2.3469387755102,0.75,-1,-1,-1,0,44.7270121904916,43.1578947,0,0,0,0.00177655272876753,0.00344320064471504,0.0064007381262432,0,2.62991058089889e-05,0.0948229008036748,0,0,0,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,0,0,0,-0.00177655272876753,-0.00344320064471504,-0.0064007381262432,0,-2.62991058089889e-05,-0.75,2.7,2.7,2.7,1226349.5
