ticker,date,days,impl_volatility,post,key
AAPL,2020-11-04,122,0.3721875,1,122_1
AAPL,2020-11-04,152,0.370407,1,152_1
AAPL,2020-11-04,182,0.36863,1,182_1
AAPL,2020-11-04,273,0.361284,1,273_1
AAPL,2020-11-04,365,0.35603,1,365_1
AAPL,2020-11-04,547,0.3536715,1,547_1
AAPL,2020-11-04,730,0.35302500000000003,1,730_1
AAT,2020-11-03,30,0.4363465,0,30_0
AAT,2020-11-03,60,0.404943,0,60_0
AAT,2020-11-03,91,0.4134465,0,91_0
AAT,2020-11-03,122,0.49705699999999997,0,122_0
AAT,2020-11-03,152,0.493074,0,152_0
AAT,2020-11-04,30,0.5016335000000001,1,30_1
AAT,2020-11-04,60,0.4580375,1,60_1
AAT,2020-11-04,91,0.43987350000000003,1,91_1
AAT,2020-11-04,122,0.48085900000000004,1,122_1
AAT,2020-11-04,152,0.4867395,1,152_1
AAWW,2020-11-03,30,0.6296135,0,30_0
AAWW,2020-11-03,60,0.5810865000000001,0,60_0
AAWW,2020-11-03,91,0.5678955,0,91_0
AAWW,2020-11-03,122,0.567973,0,122_0
AAWW,2020-11-03,152,0.5637995,0,152_0
AAWW,2020-11-03,182,0.562774,0,182_0
AAWW,2020-11-03,273,0.556916,0,273_0
AAWW,2020-11-03,365,0.5439095,0,365_0
AAWW,2020-11-04,30,0.5500905,1,30_1
AAWW,2020-11-04,60,0.5135270000000001,1,60_1
AAWW,2020-11-04,91,0.5101644999999999,1,91_1
AAWW,2020-11-04,122,0.5150859999999999,1,122_1
AAWW,2020-11-04,152,0.518629,1,152_1
AAWW,2020-11-04,182,0.5202875,1,182_1
AAWW,2020-11-04,273,0.5204135,1,273_1
AAWW,2020-11-04,365,0.518289,1,365_1
AAXJ,2020-11-03,30,0.246555,0,30_0
AAXJ,2020-11-03,60,0.24556050000000001,0,60_0
AAXJ,2020-11-03,91,0.221355,0,91_0
AAXJ,2020-11-03,122,0.221165,0,122_0
AAXJ,2020-11-03,152,0.22053299999999998,0,152_0
AAXJ,2020-11-03,182,0.219046,0,182_0
AAXJ,2020-11-04,30,0.20053300000000002,1,30_1
AAXJ,2020-11-04,60,0.2015065,1,60_1
AAXJ,2020-11-04,91,0.1992085,1,91_1
AAXJ,2020-11-04,122,0.1994365,1,122_1
AAXJ,2020-11-04,152,0.19995200000000002,1,152_1
AAXJ,2020-11-04,182,0.200635,1,182_1
AB,2020-11-03,30,0.34923550000000003,0,30_0
AB,2020-11-03,60,0.346412,0,60_0
AB,2020-11-03,91,0.3436495,0,91_0
AB,2020-11-03,122,0.30368300000000004,0,122_0
AB,2020-11-03,152,0.2975045,0,152_0
AB,2020-11-04,30,0.3401885,1,30_1
AB,2020-11-04,60,0.328034,1,60_1
AB,2020-11-04,91,0.3203785,1,91_1
AB,2020-11-04,122,0.29198,1,122_1
AB,2020-11-04,152,0.28885099999999997,1,152_1
ABB,2020-11-03,30,0.302027,0,30_0
ABB,2020-11-03,60,0.29968,0,60_0
ABB,2020-11-03,91,0.28478400000000004,0,91_0
ABB,2020-11-03,122,0.285057,0,122_0
ABB,2020-11-03,152,0.28767600000000004,0,152_0
ABB,2020-11-03,182,0.2851905,0,182_0
ABB,2020-11-03,273,0.28297700000000003,0,273_0
ABB,2020-11-03,365,0.276459,0,365_0
ABB,2020-11-03,547,0.26725,0,547_0
ABB,2020-11-03,730,0.2618555,0,730_0
ABB,2020-11-04,30,0.26795599999999997,1,30_1
ABB,2020-11-04,60,0.267637,1,60_1
ABB,2020-11-04,91,0.271157,1,91_1
ABB,2020-11-04,122,0.2714555,1,122_1
ABB,2020-11-04,152,0.273625,1,152_1
ABB,2020-11-04,182,0.27304150000000005,1,182_1
ABB,2020-11-04,273,0.2780905,1,273_1
ABB,2020-11-04,365,0.27866100000000005,1,365_1
ABB,2020-11-04,547,0.270011,1,547_1
ABB,2020-11-04,730,0.2591755,1,730_1
ABBV,2020-11-03,10,0.35769850000000003,0,10_0
ABBV,2020-11-03,30,0.32500249999999997,0,30_0
ABBV,2020-11-03,60,0.306994,0,60_0
ABBV,2020-11-03,91,0.30271950000000003,0,91_0
ABBV,2020-11-03,122,0.301852,0,122_0
ABBV,2020-11-03,152,0.30047500000000005,0,152_0
ABBV,2020-11-03,182,0.300943,0,182_0
ABBV,2020-11-03,273,0.2994525,0,273_0
ABBV,2020-11-03,365,0.29820250000000004,0,365_0
ABBV,2020-11-03,547,0.3003535,0,547_0
ABBV,2020-11-03,730,0.299743,0,730_0
ABBV,2020-11-04,10,0.3097045,1,10_1
ABBV,2020-11-04,30,0.2770785,1,30_1
ABBV,2020-11-04,60,0.2648685,1,60_1
ABBV,2020-11-04,91,0.269042,1,91_1
ABBV,2020-11-04,122,0.271015,1,122_1
ABBV,2020-11-04,152,0.271764,1,152_1
ABBV,2020-11-04,182,0.274432,1,182_1
ABBV,2020-11-04,273,0.2767965,1,273_1
ABBV,2020-11-04,365,0.282046,1,365_1
ABBV,2020-11-04,547,0.28586500000000004,1,547_1
ABBV,2020-11-04,730,0.287039,1,730_1
ABC,2020-11-03,10,0.48808799999999997,0,10_0
ABC,2020-11-03,30,0.428296,0,30_0
ABC,2020-11-03,60,0.39356800000000003,0,60_0
ABC,2020-11-03,91,0.372197,0,91_0
ABC,2020-11-03,122,0.3700455,0,122_0
ABC,2020-11-03,152,0.36685900000000005,0,152_0
ABC,2020-11-03,182,0.365941,0,182_0
ABC,2020-11-03,273,0.35790849999999996,0,273_0
ABC,2020-11-03,365,0.341237,0,365_0
ABC,2020-11-03,547,0.342586,0,547_0
ABC,2020-11-03,730,0.344534,0,730_0
ABC,2020-11-04,10,0.4369445,1,10_1
ABC,2020-11-04,30,0.3683495,1,30_1
ABC,2020-11-04,60,0.348317,1,60_1
ABC,2020-11-04,91,0.3369095,1,91_1
ABC,2020-11-04,122,0.3349225,1,122_1
ABC,2020-11-04,152,0.3331735,1,152_1
ABC,2020-11-04,182,0.3329665,1,182_1
ABC,2020-11-04,273,0.333986,1,273_1
ABC,2020-11-04,365,0.3335875,1,365_1
ABC,2020-11-04,547,0.334936,1,547_1
ABC,2020-11-04,730,0.33562400000000003,1,730_1
ABCB,2020-11-03,30,0.6027595,0,30_0
ABCB,2020-11-03,60,0.5753045,0,60_0
ABCB,2020-11-03,91,0.5680115,0,91_0
ABCB,2020-11-03,122,0.555393,0,122_0
ABCB,2020-11-03,152,0.556513,0,152_0
ABCB,2020-11-04,30,0.532961,1,30_1
ABCB,2020-11-04,60,0.519236,1,60_1
ABCB,2020-11-04,91,0.5174245,1,91_1
ABCB,2020-11-04,122,0.5170710000000001,1,122_1
ABCB,2020-11-04,152,0.521401,1,152_1
ABEV,2020-11-03,30,0.4256365,0,30_0
ABEV,2020-11-03,60,0.4256365,0,60_0
ABEV,2020-11-03,91,0.4256365,0,91_0
ABEV,2020-11-03,122,0.4256365,0,122_0
ABEV,2020-11-03,152,0.4256675,0,152_0
ABEV,2020-11-03,182,0.4266635,0,182_0
ABEV,2020-11-03,273,0.48078449999999995,0,273_0
ABEV,2020-11-03,365,0.48126250000000004,0,365_0
ABEV,2020-11-03,547,0.476891,0,547_0
ABEV,2020-11-03,730,0.468129,0,730_0
ABEV,2020-11-04,30,0.440539,1,30_1
ABEV,2020-11-04,60,0.440539,1,60_1
ABEV,2020-11-04,91,0.440539,1,91_1
ABEV,2020-11-04,122,0.440563,1,122_1
ABEV,2020-11-04,152,0.44198,1,152_1
ABEV,2020-11-04,182,0.4776765,1,182_1
ABEV,2020-11-04,273,0.9405920000000001,1,273_1
ABEV,2020-11-04,365,1.2311364999999999,1,365_1
ABEV,2020-11-04,547,0.949894,1,547_1
ABEV,2020-11-04,730,1.2268080000000001,1,730_1
ABG,2020-11-03,30,0.6280524999999999,0,30_0
ABG,2020-11-03,60,0.5778295,0,60_0
ABG,2020-11-03,91,0.5532395,0,91_0
ABG,2020-11-03,122,0.528562,0,122_0
ABG,2020-11-03,152,0.5270250000000001,0,152_0
ABG,2020-11-04,30,0.567021,1,30_1
ABG,2020-11-04,60,0.528456,1,60_1
ABG,2020-11-04,91,0.514899,1,91_1
ABG,2020-11-04,122,0.511059,1,122_1
ABG,2020-11-04,152,0.5114730000000001,1,152_1
ABM,2020-11-03,30,0.5075225,0,30_0
ABM,2020-11-03,60,0.452361,0,60_0
ABM,2020-11-03,91,0.428438,0,91_0
ABM,2020-11-03,122,0.433767,0,122_0
ABM,2020-11-03,152,0.43482299999999996,0,152_0
ABM,2020-11-04,30,0.475112,1,30_1
ABM,2020-11-04,60,0.442004,1,60_1
ABM,2020-11-04,91,0.428465,1,91_1
ABM,2020-11-04,122,0.4271415,1,122_1
ABM,2020-11-04,152,0.4275505,1,152_1
ABMD,2020-11-03,30,0.4727215,0,30_0
ABMD,2020-11-03,60,0.46391899999999997,0,60_0
ABMD,2020-11-03,91,0.4680195,0,91_0
ABMD,2020-11-03,122,0.4767145,0,122_0
ABMD,2020-11-03,152,0.476329,0,152_0
ABMD,2020-11-03,182,0.4739115,0,182_0
ABMD,2020-11-03,273,0.4720605,0,273_0
ABMD,2020-11-03,365,0.466762,0,365_0
ABMD,2020-11-04,30,0.42035449999999996,1,30_1
ABMD,2020-11-04,60,0.4193565,1,60_1
ABMD,2020-11-04,91,0.433209,1,91_1
ABMD,2020-11-04,122,0.4512755,1,122_1
ABMD,2020-11-04,152,0.4534665,1,152_1
ABMD,2020-11-04,182,0.454876,1,182_1
ABMD,2020-11-04,273,0.45685,1,273_1
ABMD,2020-11-04,365,0.456698,1,365_1
ABR,2020-11-03,30,0.42140299999999997,0,30_0
ABR,2020-11-03,60,0.413773,0,60_0
ABR,2020-11-03,91,0.412706,0,91_0
ABR,2020-11-03,122,0.4309475,0,122_0
ABR,2020-11-03,152,0.43279749999999995,0,152_0
ABR,2020-11-03,182,0.4329285,0,182_0
ABR,2020-11-03,273,0.47598300000000004,0,273_0
ABR,2020-11-03,365,0.48539699999999997,0,365_0
ABR,2020-11-03,547,0.4874945,0,547_0
ABR,2020-11-03,730,0.4573935,0,730_0
ABR,2020-11-04,30,0.3961485,1,30_1
ABR,2020-11-04,60,0.3958785,1,60_1
ABR,2020-11-04,91,0.397592,1,91_1
ABR,2020-11-04,122,0.4098535,1,122_1
ABR,2020-11-04,152,0.4106655,1,152_1
ABR,2020-11-04,182,0.410661,1,182_1
ABR,2020-11-04,273,0.4507175,1,273_1
ABR,2020-11-04,365,0.47837050000000003,1,365_1
ABR,2020-11-04,547,0.4801495,1,547_1
ABR,2020-11-04,730,0.451011,1,730_1
ABT,2020-11-03,10,0.356796,0,10_0
ABT,2020-11-03,30,0.3300945,0,30_0
ABT,2020-11-03,60,0.3251075,0,60_0
ABT,2020-11-03,91,0.32244150000000005,0,91_0
ABT,2020-11-03,122,0.31796749999999996,0,122_0
ABT,2020-11-03,152,0.314266,0,152_0
ABT,2020-11-03,182,0.312878,0,182_0
ABT,2020-11-03,273,0.3087765,0,273_0
ABT,2020-11-03,365,0.301391,0,365_0
ABT,2020-11-03,547,0.3002325,0,547_0
ABT,2020-11-03,730,0.2970095,0,730_0
ABT,2020-11-04,10,0.308958,1,10_1
ABT,2020-11-04,30,0.302765,1,30_1
ABT,2020-11-04,60,0.2924465,1,60_1
ABT,2020-11-04,91,0.29527950000000003,1,91_1
ABT,2020-11-04,122,0.296343,1,122_1
ABT,2020-11-04,152,0.29584,1,152_1
ABT,2020-11-04,182,0.295559,1,182_1
ABT,2020-11-04,273,0.2943295,1,273_1
ABT,2020-11-04,365,0.292318,1,365_1
ABT,2020-11-04,547,0.2914005,1,547_1
ABT,2020-11-04,730,0.2886825,1,730_1
ABTX,2020-11-03,30,0.44249550000000004,0,30_0
ABTX,2020-11-03,60,0.434653,0,60_0
ABTX,2020-11-03,91,0.4273655,0,91_0
ABTX,2020-11-03,122,0.428709,0,122_0
ABTX,2020-11-03,152,0.4344525,0,152_0
ABTX,2020-11-03,182,0.43718100000000004,0,182_0
ABTX,2020-11-04,30,0.518473,1,30_1
ABTX,2020-11-04,60,0.5066875,1,60_1
ABTX,2020-11-04,91,0.467367,1,91_1
ABTX,2020-11-04,122,0.471144,1,122_1
ABTX,2020-11-04,152,0.46655100000000005,1,152_1
ABTX,2020-11-04,182,0.4667695,1,182_1
ABUS,2020-11-03,30,1.4197294999999999,0,30_0
ABUS,2020-11-03,60,1.285032,0,60_0
ABUS,2020-11-03,91,1.23035,0,91_0
ABUS,2020-11-03,122,1.208552,0,122_0
ABUS,2020-11-03,152,1.2588975,0,152_0
ABUS,2020-11-03,182,1.3733,0,182_0
ABUS,2020-11-03,273,1.4578000000000002,0,273_0
ABUS,2020-11-03,365,1.3215970000000001,0,365_0
ABUS,2020-11-03,547,1.137465,0,547_0
ABUS,2020-11-03,730,1.1141915,0,730_0
ABUS,2020-11-04,30,1.531198,1,30_1
ABUS,2020-11-04,60,1.406507,1,60_1
ABUS,2020-11-04,91,1.3578670000000002,1,91_1
ABUS,2020-11-04,122,1.3545685,1,122_1
ABUS,2020-11-04,152,1.415716,1,152_1
ABUS,2020-11-04,182,1.5166645,1,182_1
ABUS,2020-11-04,273,1.7972905,1,273_1
ABUS,2020-11-04,365,1.557213,1,365_1
ABUS,2020-11-04,547,1.039816,1,547_1
ABUS,2020-11-04,730,1.0382375000000001,1,730_1
ACA,2020-11-03,30,0.4454705,0,30_0
ACA,2020-11-03,60,0.4286955,0,60_0
ACA,2020-11-03,91,0.3914425,0,91_0
ACA,2020-11-03,122,0.4017035,0,122_0
ACA,2020-11-03,152,0.43110099999999996,0,152_0
ACA,2020-11-03,182,0.440463,0,182_0
ACA,2020-11-04,30,0.3743035,1,30_1
ACA,2020-11-04,60,0.3501035,1,60_1
ACA,2020-11-04,91,0.3668595,1,91_1
ACA,2020-11-04,122,0.3788805,1,122_1
ACA,2020-11-04,152,0.411513,1,152_1
ACA,2020-11-04,182,0.420238,1,182_1
ACAD,2020-11-03,10,0.714663,0,10_0
ACAD,2020-11-03,30,0.667529,0,30_0
ACAD,2020-11-03,60,0.615506,0,60_0
ACAD,2020-11-03,91,0.5948675,0,91_0
ACAD,2020-11-03,122,0.583908,0,122_0
ACAD,2020-11-03,152,0.585955,0,152_0
ACAD,2020-11-03,182,0.5921259999999999,0,182_0
ACAD,2020-11-03,273,0.5983555,0,273_0
ACAD,2020-11-03,365,0.5860225,0,365_0
ACAD,2020-11-03,547,0.5825935,0,547_0
ACAD,2020-11-03,730,0.5781324999999999,0,730_0
ACAD,2020-11-04,10,0.7684285,1,10_1
ACAD,2020-11-04,30,0.6795355000000001,1,30_1
ACAD,2020-11-04,60,0.6189359999999999,1,60_1
ACAD,2020-11-04,91,0.598251,1,91_1
ACAD,2020-11-04,122,0.5665495,1,122_1
ACAD,2020-11-04,152,0.5743315,1,152_1
ACAD,2020-11-04,182,0.5937760000000001,1,182_1
ACAD,2020-11-04,273,0.604174,1,273_1
ACAD,2020-11-04,365,0.5712200000000001,1,365_1
ACAD,2020-11-04,547,0.5698529999999999,1,547_1
ACAD,2020-11-04,730,0.576253,1,730_1
ACB,2020-11-03,10,1.7761715,0,10_0
ACB,2020-11-03,30,1.866986,0,30_0
ACB,2020-11-03,60,1.408538,0,60_0
ACB,2020-11-03,91,1.3155055,0,91_0
ACB,2020-11-03,122,1.287833,0,122_0
ACB,2020-11-03,152,1.2623715,0,152_0
ACB,2020-11-03,182,1.216278,0,182_0
ACB,2020-11-03,273,1.181715,0,273_0
ACB,2020-11-03,365,1.157519,0,365_0
ACB,2020-11-03,547,1.1433464999999998,0,547_0
ACB,2020-11-03,730,1.1228764999999998,0,730_0
ACB,2020-11-04,10,1.2570665,1,10_1
ACB,2020-11-04,30,1.492937,1,30_1
ACB,2020-11-04,60,1.2842395,1,60_1
ACB,2020-11-04,91,1.221953,1,91_1
ACB,2020-11-04,122,1.2330055,1,122_1
ACB,2020-11-04,152,1.222269,1,152_1
ACB,2020-11-04,182,1.1983920000000001,1,182_1
ACB,2020-11-04,273,1.1702095,1,273_1
ACB,2020-11-04,365,1.098389,1,365_1
ACB,2020-11-04,547,1.1254195,1,547_1
ACB,2020-11-04,730,1.1348250000000002,1,730_1
ACC,2020-11-03,30,0.4137035,0,30_0
ACC,2020-11-03,60,0.39598350000000004,0,60_0
ACC,2020-11-03,91,0.3665615,0,91_0
ACC,2020-11-03,122,0.36966699999999997,0,122_0
ACC,2020-11-03,152,0.3756815,0,152_0
ACC,2020-11-03,182,0.38294700000000004,0,182_0
ACC,2020-11-04,30,0.416181,1,30_1
ACC,2020-11-04,60,0.401474,1,60_1
ACC,2020-11-04,91,0.357815,1,91_1
ACC,2020-11-04,122,0.3688325,1,122_1
ACC,2020-11-04,152,0.360398,1,152_1
ACC,2020-11-04,182,0.3470075,1,182_1
ACCD,2020-11-03,30,0.68623,0,30_0
ACCD,2020-11-03,60,0.6920065,0,60_0
ACCD,2020-11-03,91,0.700401,0,91_0
ACCD,2020-11-03,122,0.7038025,0,122_0
ACCD,2020-11-03,152,0.705606,0,152_0
ACCD,2020-11-04,30,0.671191,1,30_1
ACCD,2020-11-04,60,0.679088,1,60_1
ACCD,2020-11-04,91,0.682987,1,91_1
ACCD,2020-11-04,122,0.6826194999999999,1,122_1
ACCD,2020-11-04,152,0.681245,1,152_1
ACCO,2020-11-03,30,1.0496205,0,30_0
ACCO,2020-11-03,60,0.6276495,0,60_0
ACCO,2020-11-03,91,0.6117385,0,91_0
ACCO,2020-11-03,122,0.5880655,0,122_0
ACCO,2020-11-03,152,0.5620685,0,152_0
ACCO,2020-11-03,182,0.5307845,0,182_0
ACCO,2020-11-04,30,0.5129969999999999,1,30_1
ACCO,2020-11-04,60,0.5070545,1,60_1
ACCO,2020-11-04,91,0.3907955,1,91_1
ACCO,2020-11-04,122,0.4156355,1,122_1
ACCO,2020-11-04,152,0.4911955,1,152_1
ACCO,2020-11-04,182,0.546879,1,182_1
ACEL,2020-11-03,30,0.8452649999999999,0,30_0
ACEL,2020-11-03,60,0.77458,0,60_0
ACEL,2020-11-03,91,0.7465765,0,91_0
ACEL,2020-11-03,122,0.7574865,0,122_0
ACEL,2020-11-03,152,0.760285,0,152_0
ACEL,2020-11-04,30,0.7662905,1,30_1
ACEL,2020-11-04,60,0.748076,1,60_1
ACEL,2020-11-04,91,0.743979,1,91_1
ACEL,2020-11-04,122,0.7553974999999999,1,122_1
ACEL,2020-11-04,152,0.7580695,1,152_1
ACER,2020-11-04,30,2.007662,1,30_1
ACER,2020-11-04,60,1.925585,1,60_1
ACER,2020-11-04,91,1.8609805000000001,1,91_1
ACER,2020-11-04,122,1.822699,1,122_1
ACER,2020-11-04,152,1.802377,1,152_1
ACES,2020-11-03,30,0.6163655,0,30_0
ACES,2020-11-03,60,0.6060194999999999,0,60_0
ACES,2020-11-03,91,0.494699,0,91_0
ACES,2020-11-03,122,0.4926555,0,122_0
ACES,2020-11-03,152,0.483847,0,152_0
ACES,2020-11-03,182,0.4638775,0,182_0
ACES,2020-11-04,30,0.5080705,1,30_1
ACES,2020-11-04,60,0.505432,1,60_1
ACES,2020-11-04,91,0.470916,1,91_1
ACES,2020-11-04,122,0.469571,1,122_1
ACES,2020-11-04,152,0.45950599999999997,1,152_1
ACES,2020-11-04,182,0.438941,1,182_1
ACGL,2020-11-03,30,0.4191735,0,30_0
ACGL,2020-11-03,60,0.4156035,0,60_0
ACGL,2020-11-03,91,0.4088,0,91_0
ACGL,2020-11-03,122,0.4115235,0,122_0
ACGL,2020-11-03,152,0.4056775,0,152_0
ACGL,2020-11-03,182,0.393301,0,182_0
ACGL,2020-11-04,30,0.4164485,1,30_1
ACGL,2020-11-04,60,0.4145585,1,60_1
ACGL,2020-11-04,91,0.395678,1,91_1
ACGL,2020-11-04,122,0.3983455,1,122_1
ACGL,2020-11-04,152,0.3918735,1,152_1
ACGL,2020-11-04,182,0.3786505,1,182_1
ACGN,2020-11-03,30,1.8875395,0,30_0
ACGN,2020-11-03,60,2.016357,0,60_0
ACGN,2020-11-03,91,2.018859,0,91_0
ACGN,2020-11-03,122,1.9390905,0,122_0
ACGN,2020-11-03,152,1.6033335000000002,0,152_0
ACGN,2020-11-03,182,1.5521035,0,182_0
